date,user,tweet,rt,fav,followers,verified,label
2021-11-02 05:27:19+00:00,ForeksTurkey,"Şeker Yatırım, Yapı Kredi Bankası için hedef fiyatını 3,70 TL'den 5,10 TL'ye revize ederken, ""al"" tavsiyesini korudu #YKBNK",0,26,411889,False,
2021-11-01 17:52:31+00:00,TuncayTursucu,"#kozal 3Ç21 de beklentilerin altında 522mnTL kar yazdı. Beklenti 696mnTL idi. Satışlar FAVÖK beklenti altında kalmış. Satışların düşük gelmesi ve bürt kar marjındaki sert düşüş ana neden görünüyor. fk 7.3x, sektör 8.6x. #borsa",5,395,293174,False,
2021-11-01 15:51:00+00:00,omerhankrm,Dün/bugün gelen diğer bilançolardan başta #YKBNK olmak üzere #YKSLN #FORMT ve #FRIGO bilançolarını çok beğendim. #TLMAN'da Büyüme ve Karlılık hiç fena değil. #ARDYZ ise hem 2020 son çeyreğinde hem de bu sene 2. çeyrekteki (06/2021) istikrarlı büyümesini sürdürmüş gözüküyor.,24,653,145126,False,
2021-11-01 15:09:33+00:00,arifcoskun05,"Açılışta #sasa verip #bimas değişimi yapmak ile %4 sasa dan gelmiş oldu, çünkü açılış artı 1 di eksi 3 kapattı, ve  eksi 2 den alınan #bimas dan yüzde 5 geldi net marj %9 oldu",3,706,204322,False,
2021-11-01 12:50:05+00:00,omerhankrm,"Merhaba,

Dün güneşin tadını çıkaralım derken üşütmüşüm, anca kendime geldim.

Endeks’de yön yukarı ⬆️ Ekim ayı başından beri sık sık vurguladım. Bugün özelinde Avrupa/Amerika vadeliler yemyeşil. 

Seans sonrası #SASA ve gelecek olan diğer bilançoları değerlendirelim. Sevgiler,",6,665,145126,False,
2021-11-01 12:26:54+00:00,ForeksTurkey,"OYAK YATIRIM, GARANTİ BANKASI'NI 11,92 TL HEDEF FİYATLA MODEL PORTFÖYÜNE EKLEDİ 
#GARAN",3,35,411889,False,
2021-11-01 12:06:34+00:00,xtrendci,"Türkiye'de,Türk Lirasında kalan fonlar faiz indirim kararından sonra borsa da panikle pozisyon aldılar. Dipte alım yapmadılar faizde ki getiriyle yetindiler olsun bütün hisselerimi tavana kadar çıkardılar sağ olsunlar #bist100 #BIST30",1,76,112178,False,
2021-11-01 11:23:49+00:00,Piri_KAPTAN,#KOZAA 16.50-17.00 direnç bandında zorlandı biraz.. 1635-1600 desteklerini takip etmek lazım..,1,135,135212,False,
2021-11-01 11:02:32+00:00,borsacibaba,"#holdinler iyi #alark #dohol #tkfen 
#hekts gitmiş
#gsray ve #tspor yine gitmiş
#cemts artı yine.
#ayen bugünde gitmiş
#klgyo ve #zrgyo tavan olmuş",0,40,143414,False,
2021-11-01 10:59:28+00:00,borsacibaba,"#thyao iyi gitmiş.
bankalarlar yine iyi.
#gubrf bugünde gimiş.
#sise de anlamsız satışlar var.
#sasa da iyi bilançoya rağmen sert satış olmuş.
gıdalar fena değil,zaten fiyatlamıştı.
#gozde ve #ekgyo iyi gitmiş.",1,70,143414,False,
2021-11-01 10:48:02+00:00,ForeksTurkey,"BNP PARİBAS, VESTEL ELEKTRONİK İÇİN HEDEF FİYATINI 40,30 TL'DEN 41,10 TL'YE YÜKSELTTİ, TAVSİYESİNİ ""AL"" OLARAK SÜRDÜRDÜ 
#VESTL",6,47,411889,False,
2021-11-01 08:13:01+00:00,kursadbucak,#bimas yatırımcısı ücretsiz online eğitim verdi bu sabah itibariyle...Helal olsun. Sahip çıkmak bu olsa gerek...,8,623,156031,False,
2021-11-01 08:11:17+00:00,borsaninizinden,"BİM'in olayı şu:

kötü haber dipte gelir. 

şu an yukarı hareketin önünü kesebilecek hiçbir sebep kalmadı.

#BIMAS",4,140,124979,False,
2021-11-01 07:05:33+00:00,arifcoskun05,#BİMAS iki taban olurcular burda mı,4,454,204322,False,
2021-11-01 06:59:01+00:00,arifcoskun05,"#Sasa beklentime parelel güzel bilanço geldi bereket versin dedim, zaten bilanço için almıştım ama insallah daha güzel yerlere gider hiç üzülmem,Bugüne kadar beni hiç üzmedi bu hisse,Son çeyrek kurdan ötürü daha iyi bilanço gelebilir",1,341,204322,False,
2021-11-01 06:34:26+00:00,borsaninizinden,"#BIMAS tayfası, panik olmadan gün sonunu bekleyin derim.",0,177,124979,False,
2021-11-01 06:20:02+00:00,ForeksTurkey,"Vakıf Yatırım, 
Vestel için 31,00 TL fiyatla, ""tut"" tavsiyesini korudu #VESTL 
Akçansa için 19,40 TL hedef fiyatla ""al"" tavsiyesini korudu #AKCNS",0,23,411889,False,
2021-10-31 21:09:42+00:00,zeynepxaktas,"Son 5 yıllık getirilerde 
#SASA #BOSSA  #HEKTS 
Hangisinin getirisi daha yüksektir sizce?",7,467,182629,False,
2021-10-31 19:03:22+00:00,kaanbey2002,"Haftalık mini liste 
              K.f          stop 
#pengd 3.88       3.78
#akenr  1.94        1.78
#Kozaa 16.85      16.52
#arsan 4.64        4.53

Kar  al yeri %5 ve üstü 
(İçlerinden 1 tanesi önceden kalma elimde var )

Cuma gününe kadar  takip edeceğim",35,569,102200,False,
2021-10-31 05:58:10+00:00,zeynepxaktas,"ASELS için YATIRIMCI PROFİLİ çıkaralım.
#ASELS hissesini neden aldınız?
Bu hisse için beklentileriniz nedir?
Almayı düşünenler neden takip ediyor?
#temettü yatırımcıları için bir anlam ifade ediyor mu?
#aselsan  fiyat ve mali verilerine hakim misiniz?
Aselsan'ı nasıl bilirsiniz?",6,336,182629,False,
2021-10-30 17:41:26+00:00,xtrendci,"Yarın piyasanın son durumunu analiz edeceğim. Piyasanın tamamını analiz edecek teknik bilgiye sahibiz.#dolar  #GRAMALTIN #bist100  #BTC #ETH #NASDAQ #sp500 #Dax40 #dxy #EURUSD #USDCAD 
#XAGUSD #DolarTL #coin #EURUSD #sasa #thy #GARAN #selec #onsaltin",7,164,112178,False,
2021-10-30 13:40:00+00:00,calmanmuratali,"Borsa İstanbulda işleyiş:

Kap at malı çak. Kap at malı çak. Kap at malı çak

Kripto paralar gerçekten yatırım yapmak isteyenler için bulunmaz bir nimettir...
**
#bist100 #bist30 #xu100 #xu30",7,140,181056,False,
2021-10-29 18:42:21+00:00,Dr_Arslan_SMMM,"1. Rekabet Kurulu zincir marketlere büyük cezalar kesti.

Eğer herhangi bir af olmaz ise, kesilen cezalar halka açık bu şirketlerin özsermayelerini, kârlarını, borçluluk durumlarını ve HİSSE FİYATLARINI önemli şekilde etkileyecektir.

Nasıl mı? 👉

#BIMAS
#CRFSA
#MGROS
#SOKM",24,346,103999,False,
2021-10-29 16:37:54+00:00,zeynepxaktas,Bu arada #Sasa için bir araştırma yapıyorum. Aklınıza gelen sorunuz varsa merak ettikleriniz varsa yazın. Onları da göz önünde bulundururum bakarken. Sizinle paylaşamayabilirim sonuçları. Bir çalışma yapıyorum çünkü. Yani sorularınızı karşılıksız yazacaksınız.,9,617,182629,False,
2021-10-29 07:51:40+00:00,arifcoskun05,"#bimas a verilen cezaya göre anladığım; 
- #bimas sebeb;enflasyon sonuç herhalde",16,775,204322,False,
2021-10-29 06:45:12+00:00,temettuhisse,"Rekabet kurulu ceza yağdırdı:
#BIMAS 958 mn TL
#CRFSA 142 mn TL
#MGROS 518 mn TL
#SOKM 384 mn TL
A101 647 mn TL 

P&amp;G suçsuz bulundu, ceza almadı",52,698,156942,False,
2021-10-28 12:12:00+00:00,calmanmuratali,"Dolar 10 liraya dayanmış, yok efendim Borsa İstanbul şu kadar yükselecekmiş, garanmış, akbankmış,tüpraşmış.

Lan bırak... 

Enflasyona karşı en büyük silahımız kripto paralardır...
**
#usdtry #dolartl #bist100 #bist30 #xu100",10,420,181056,False,
2021-10-28 10:45:43+00:00,ForeksTurkey,"Dinamik Menkul, Garanti Bankası hedef fiyatını 11,50 TL'den 12,50 TL?ye yükseltirken, ""al"" tavsiyesini korudu #GARAN",1,29,411889,False,
2021-10-28 09:58:20+00:00,ForeksTurkey,"Ahlatcı Yatırım, Ford Otosan hedef fiyatını 227 TL olarak belirledi #FROTO",3,42,411889,False,
2021-10-28 09:52:32+00:00,ForeksTurkey,"Ziraat Yatırım, Garanti Bankası hedef fiyatını 11,20 TL'den 13,95 TL'ye yükselti, tavsiyesini 'al' olarak korudu #GARAN",2,30,411889,False,
2021-10-28 09:51:39+00:00,ForeksTurkey,"Dinamik Menkul, Akbank hedef fiyatını 7,60 TL'den 7,90 TL'ye yükseltti, 'al' tavsiyesini korudu #AKBNK",1,17,411889,False,
2021-10-28 09:20:31+00:00,ForeksTurkey,"Şeker Yatırım Ford Otosan hedef fiyatını 202,90 TL'den 216,30 TL'ye yükseltti, tavsiyesini 'AL' olarak korudu #FROTO",0,19,411889,False,
2021-10-28 09:20:07+00:00,ForeksTurkey,"Yapı Kredi Yatırım, Ford Otosan hedef fiyatını 226,9 TL'den 270,0 TL'ye yükseltti, 'al' tavsiyesini korudu #FROTO",0,24,411889,False,
2021-10-28 09:09:23+00:00,borsacibaba,#kozal %3 yaklaştı,0,24,143414,False,
2021-10-28 08:57:30+00:00,ForeksTurkey,"Şeker Yatırım, Şişe Cam hedef fiyatını 10,40 TL'den 11,40 TL'ye yükseltti, tavsiyesini 'AL' olarak korudu #SISE",0,27,411889,False,
2021-10-28 08:52:38+00:00,ForeksTurkey,"ICBC Yatırım, Ford Otosan için 180,00 TL hedef fiyatla 'sat' tavsiyesinde bulundu #FROTO",0,16,411889,False,
2021-10-28 08:38:16+00:00,ForeksTurkey,"Şeker Yatırım, Garanti BBVA hedef fiyatını 11,90 TL'den 13,10 TL'ye yükseltti, 'al' tavsiyesini korudu #GARAN",1,12,411889,False,
2021-10-28 08:34:47+00:00,Piri_KAPTAN,#KOZAA Güçlü bölgeye dahil oldu.. Hafta sonu inceleyeceğim.. 😌,0,193,135212,False,
2021-10-28 07:49:53+00:00,ForeksTurkey,"Oyak Yatırım, 
#ANSGR hedef fiyatını 7,10 TL'ye, tavsiyesini 'Endekse Paralel Getiri'ye revize etti
#FROTO hedef fiyatını 225,00 TL'den 215,00 TL'ye revize etti, tavsiye 'Endekse Paralel Getiri'
#SISE için 11,70 TL hedef fiyatla 'Endeks Üstü Getiri' tavsiyesini korudu",0,18,411889,False,
2021-10-28 07:27:21+00:00,ForeksTurkey,"ICBC Yatırım, Garanti Bankası BBVA için 13,00 TL hedef fiyatla 'al' tavsiyesini korudu #GARAN",0,15,411889,False,
2021-10-28 07:17:44+00:00,ForeksTurkey,"Ak Yatırım, 
- Garanti Bankası BBVA için 12,30 TL hedef fiyatla 'Endeksin Üzerinde Getiri' tavsiyesini korudu #GARAN 
- Şişe Cam için 12,50 TL hedef fiyatla 'Endeksin Üzerinde Getiri' tavsiyesini korudu #SISE",0,19,411889,False,
2021-10-28 06:35:54+00:00,TuncayTursucu,#SISE 3Ç21'de beklentilerin üzerinde 1.352mnTL net kar açıkldı. Beklenti 1270mnTL idi. Satış ve FAVÖK beklenti üzeri geldi. f/k 5.6x . #borsa #hisse,15,661,293175,False,
2021-10-28 06:35:44+00:00,ForeksTurkey,"Vakıf Yatırım, 
#SISE hedef fiyatını 10,67 TL'den 11,26 TL'ye yükseltirken, 'al' tavsiyesini korudu 
#FROTO hedef fiyatını 154,20 TL'den 182,00 TL'ye yükseltirken, 'tut' tavsiyesini korudu
#GARAN için 13,0 TL olan hedef fiyatını ve 'al' tavsiyesini korudu",6,56,411889,False,
2021-10-28 06:23:54+00:00,borsacibaba,"Garanti BBVA'nın, 2021'in ilk dokuz ayında Türkiye ekonomisine sağladığı destek yarım trilyon TL'ye ulaştı
#GARAN",0,33,143414,False,
2021-10-28 06:23:16+00:00,borsacibaba,"Yapı Kredi Yatırım, Ford Otosan'ı 270,00 TL hedef fiyat ve 'al' tavsiyesiyle model portföyüne ekledi #FROTO",2,57,143414,False,
2021-10-28 06:13:30+00:00,ForeksTurkey,"Yapı Kredi Yatırım, Ford Otosan'ı 270,00 TL hedef fiyat ve 'al' tavsiyesiyle model portföyüne ekledi #FROTO",3,60,411889,False,
2021-10-28 06:00:06+00:00,ForeksTurkey,"OYAK YATIRIM, GARANTİ BANKASI İÇİN HEDEF FİYATINI 12,55 TL'DEN 11,92 TL'YE İNDİRDİ, TAVSİYESİNİ ""ENDEKS ÜSTÜ GETİRİ"" OLARAK SÜRDÜRDÜ #GARAN",0,23,411889,False,
2021-10-28 05:57:00+00:00,ForeksTurkey,"Yapı Kredi Yatırım, 
#AGESA HF 21 TL'den 23 TL'ye yükseltti, tavsiye 'TUT'
#TURSG HF 6,50 TL'den 6,35 TL'ye indirdi, tavsiye 'AL'
#GARAN HF 12,5 TL'den 13,9 TL'ye yükseltirken, tavsiye 'al' 
#ANHYT HF 11,7 TL'den 12,8 TL'ye yükseltirken, tavsiye 'al'",3,31,411889,False,
2021-10-28 05:20:59+00:00,omerhankrm,"Geçtiğimiz gün #EREGL için yaptığımız hesabı #SISE için de yapalım;

#SISE 4. Çeyrek bilançosu geldiğinde 1.78 TL HBK’ya ulaşacaktır (5.460.898 mia TL Kar / 3.063.214 mia TL Ödenmiş Sermaye). 

6.25 oran ile çarpsanız (100/%16 faiz oranı. Bu risksiz getirinin FK’sı), 11 TL yapar.",60,933,145126,False,
2021-10-27 20:49:32+00:00,xtrendci,Son bir iki aydır hisse senetlerin de az ama öz işlem alıyorum güzel karlar elde ediyoruz bist 1330 iken al verdiğini ve hedefinin 1490 olduğunu yazıp thy tupraş garanti bankası alım önerisi vermiştim eskiler bilir. İstediğim ortam oluşsun para basacağız para #bist #thyo #GARAN,4,126,112178,False,
2021-10-27 18:08:44+00:00,omerhankrm,1 saat sonra çok kapsamlı bir #SISE bilanço analizini sizlerle paylaşacağım.,5,838,145126,False,
2021-10-27 14:39:04+00:00,Dr_Arslan_SMMM,"Mallarınızı ucuza vermemeniz için o kadar çok uğraştım ki.

En büyük emeğim de, sabitlediğim paylaşımımdır, #BİST30'un #Dollar bazlı #VİOP grafiğinin anali.

Haksız çıkmadığım için şükürler olsun..",4,436,103999,False,
2021-10-27 14:16:49+00:00,ForeksTurkey,"ALB Menkul, 
- Türk Traktör için 242,65 TL hedef fiyatla 'endekse paralel getiri' tavsiyesini korudu #TTRAK 
- Tofaş için 'endekse paralel getiri' tavsiyesini korudu #TOASO",1,22,411889,False,
2021-10-27 14:05:48+00:00,ForeksTurkey,"ALB Menkul, Tekfen Holding hedef fiyatını 20,18 TL, tavsiyesini ‘endeksin üzerinde getiri’ olarak belirledi #TKFEN",3,32,411889,False,
2021-10-27 13:56:12+00:00,ForeksTurkey,"Ahlatcı Yatırım, Tofaş hedef fiyatını 63 TL olarak belirledi #TOASO",1,44,411889,False,
2021-10-27 12:49:38+00:00,ForeksTurkey,"Ziraat Yatırım, Aselsan hedef fiyatını 22,10 TL'den 21,80 TL'ye indirdi #ASELS",0,34,411889,False,
2021-10-27 12:13:38+00:00,ForeksTurkey,"Ziraat Yatırım, Akbank hedef fiyatını 8,60 TL'den, 9,10 TL'ye yükseltti, tavsiyesini 'AL' olarak korudu #AKBNK",1,31,411889,False,
2021-10-27 10:30:20+00:00,sarseven,"Ne olmuşkine yine  #AKBNK’ta?

Niçin gündemde?..",3,36,199784,False,
2021-10-27 10:02:23+00:00,ForeksTurkey,"ICBC Yatırım, Tofaş için 49,00 TL hedef fiyatla 'sat' tavsiyesinde bulundu #TOASO",0,23,411889,False,
2021-10-27 09:57:49+00:00,ForeksTurkey,"Oyak Yatırım, TOFAŞ ve Tüpraş'ı model portföyünden çıkardı #TOASO #TUPRS",1,44,411889,False,
2021-10-27 09:56:50+00:00,ForeksTurkey,"Garanti BBVA, Akbank için 'Endeks Üzeri Getiri' tavsiyesini korudu, hedef fiyat 7,00 TL #AKBNK",1,21,411889,False,
2021-10-27 08:57:27+00:00,Dr_Arslan_SMMM,"İkinci çeyrekte #EREGL 5.5 milyar TL kâr açıkladığında 21 TL idi. 

Herkes onun 30-35 TL'ye gideceğini konuşurken, ""#EREGL 17 TL olur mu?"" diye anket açtım. 16 TL oldu.

Dün #EREGL yine tüm zamanların kârını açıkladı. Bugünkü durumu ortada.

Borsanın dinamikleri farklıdır!",6,308,103999,False,
2021-10-27 08:47:53+00:00,ForeksTurkey,"Ahlatcı Yatırım, Erdemir için hedef fiyatını 25,20 TL olarak belirledi #EREGL",3,30,411889,False,
2021-10-27 08:30:38+00:00,ForeksTurkey,"ICBC Yatırım, Akbank için 8,30 TL hedef fiyatla 'al' tavsiyesinde bulundu #AKBNK",2,26,411889,False,
2021-10-27 08:23:03+00:00,ForeksTurkey,"Ak Yatırım, 
#EREGL için 25,60 TL hedef fiyatla 'Endeksin Üzerinde Getiri' tavsiyesini korudu
#OTKAR için 435,00 TL hedef fiyatla 'Endeksin Üzerinde Getiri' tavsiyesini korudu
#TKFEN hedef fiyatını 20,50 TL'den 21,50 TL'ye yükseltti, 'Endeksin Üzerinde Getiri' tavsiyesini korudu",2,50,411889,False,
2021-10-27 08:07:33+00:00,laplace2011,"#bist30 vadeli Aralık kontratı bugün short için cezbedici fiyatlamada  1,660’a dayanamadım. 2 ay sonra ilk kez ufak bir short açtım. Son shortu Eylül’ün ilk günleri açmıştım…  1670’e giderse eklerim. 1681 stop hedef şimdilik açık. Kısa metraj",3,183,146181,False,
2021-10-27 07:53:29+00:00,ForeksTurkey,"Yapı Kredi Yatırım, Tofaş için  'al' tavsiyesini korudu, yeni hedef fiyat ise 73,1 TL  #TOASO",2,25,411889,False,
2021-10-27 07:44:23+00:00,ForeksTurkey,"BNP PARİBAS, 
#OTKAR İÇİN TAVSİYESİNİ 465,18 TL HEDEF FİYATLA ""AL"" OLARAK SÜRDÜRDÜ 
#EREGL İÇİN TAVSİYESİNİ 25,05 TL HEDEF FİYATLA ""AL"" OLARAK SÜRDÜRDÜ",1,33,411889,False,
2021-10-27 07:43:57+00:00,ForeksTurkey,"Yapı Kredi Yatırım, Akbank hedef fiyatını 7,50 TL'den 8,20 TL'ye güncellerken, 'al' tavsiyesini korudu #AKBNK",1,13,411889,False,
2021-10-27 07:43:04+00:00,arifcoskun05,"#sasa 31.18 sanırm 27 civarı idi dikkat çektiğimde ben bilanço  için taşıyorum bir hedefim yok bilançoda gelen rakama razı olurum vedalaşırım isteyen istediğini yapabilir, laf sokmaya çalışanlara verecek cevabım yoktur vicdanlarınız en güzel yargıçtır",0,474,204322,False,
2021-10-27 07:40:48+00:00,arifcoskun05,"Bilanço iyi gelse de veriyorlar, kötü gelse de veriyorlar, bilançoların bence hiç gelmemesi lazım #eregl #krdmd",3,464,204322,False,
2021-10-27 06:48:22+00:00,ForeksTurkey,"Şeker Yatırım, 
#AKBNK hedef fiyatını 8,05 TL'den 9,10 TL'ye revize ederken, 'al' tavsiyesini korudu
#ASELS için 19,80 TL hedef fiyatla 'al' tavsiyesini korudu",2,34,411889,False,
2021-10-27 06:34:03+00:00,ForeksTurkey,"Vakıf Yatırım, 
#ASELS hedef fiyatını 24,25 TL'den 21,40 TL'ye indirirken, 'al' tavsiyesini korudu
#EREGL hedef fiyatını 20,42 TL'den 24,92 TL'ye yükseltirken, 'tut' tavsiyesini 'al' olarak değiştirdi",2,48,411889,False,
2021-10-27 06:20:13+00:00,ForeksTurkey,"OYAK YATIRIM,
#TOASO HEDEF FİYATINI 64,50 TL'DEN 70,00 TL'YE YÜKSELTTİ,TAVSİYESİNİ ""ENDEKSİN ALTINDA GETİRİ""YE İNDİRDİ 
#AKBNK HEDEF FİYATINI 7,56 TL'DEN 8,20 TL'YE YÜKSELTTİ,TAVSİYE ""AL"" 
#TKFEN HEDEF FİYATINI 22,00 TL'DEN 23,00 TL'YE YÜKSELTTİ,TAVSİYE ""ENDEKSİN ÜZERİNDE GETİRİ""",3,43,411889,False,
2021-10-26 19:10:15+00:00,omerhankrm,"Küçük yatırımcının en sevdiği soru;
“Burdan alınır mı?”

Anlaşılan o ki #EREGL 4. Çeyrek bilançosu geldiğinde 4 TL HBK’ya rahatlıkla ulaşacak (14 mia TL kar / 3.5mia TL Sermaye). 

6.25 oran ile çarpsanız (100/16 faiz oranı. Bu risksiz getirinin FK’sı), 25 TL yapar.",68,1073,145126,False,
2021-10-26 18:20:09+00:00,omerhankrm,"#EREGL için ne düşünüyorsam #ISDMR için de aynı fikirdeyim. Kusursuz bir bilanço. Her iki şirket özelinde 2022'de aynı marjları göremeyecek de olsak, 4. çeyrek bilançosu bizi Şubat sonuna kadar bu heyecanla götürecektir. Sonra temettüyü de alıp, başka diyarlara yelken açabiliriz.",27,855,145126,False,
2021-10-26 18:10:33+00:00,SelimKMD,"#Kozal 100 üzeri kaldıkça pozitif.
#Kozaa 16.87 değeri  fib. 0.618'e denk geliyor.Çok güçlü.
#ipeke 13.10 üzerinde kalırsa pozitif.",13,301,108728,False,
2021-10-26 17:49:24+00:00,temettuhisse,"#EREGL şahane bilanço geldi. Seneye %10-15 arası net temettü bekliyorum. Bu gidişle, 2020'de 7TL den EREGL alan biri 2023'te maliyetini sıfırlamış olacak.",20,814,156942,False,
2021-10-26 17:11:34+00:00,borsacibaba,"dışardaydım sonradan gördüm, ani sert satış gelmiş #petkm e bir haber mi vardı ?",0,44,143414,False,
2021-10-26 16:06:37+00:00,TuncayTursucu,#asels beklentilerin çok altında 602mnTL kar açıkladı. Beklenti 1 milyarTL idi. SAtışlar ve FAVÖK beklentilerin altıda geldi. Satışlar 3Ç20ye göre yerinde sayarken net kar %47 gerilemiş. Kar marjları düşmüş. f/k 8.4x. #borsa #hisse,19,667,293174,False,
2021-10-26 16:01:01+00:00,TuncayTursucu,#tkfen 3Ç21 beklentilerin üzerinde 463.1mnTL kar açıkladı. Beklenti 398mnTL idi. SAtışlar beklentiler seviyesinde. Kar marjları iki çeyrektir yükseliyor. f/k 5.6x. #borsa #hisse,16,606,293174,False,
2021-10-26 15:52:51+00:00,TuncayTursucu,"#toaso 3Ç21 de beklenti üzeri 580.6mnTL net kar açıkladı. Beklenti 56mnTL idi. SAtışlar beklentilerin altında kalırken, FAVÖK beklenti üzeri geldi. SAtışlr yıllık %18 gerilemesine rağmen kar marjlarındaki artışın devam etmesi ve diğer gelirler karı desteklemiş. f/k 10.8x.",15,416,293174,False,
2021-10-26 15:43:57+00:00,____PASA____,#EREGL bilanço 🧿🧿🧿Bu bilanço ile 3 tl civarı temettü sürpriz olmaz bence artık..,14,574,111575,False,
2021-10-26 15:41:58+00:00,TuncayTursucu,#eregl 3Ç21 de beklentilerin üzerinde 5 milyar TL net kar elde etti. Beklenti 4.6 milyarTL idi. Satışlar ve FAVÖK beklentilerin üzerinde geldi. Kar marjları yükselmeye devam etmiş. F/K 5.5x seviyesinde. #borsa,24,1095,293174,False,
2021-10-26 15:12:53+00:00,MatriksB,Bu akşam #TOASO ve #TTRAK 9 aylık bilançosunu açıklayacak.,1,117,103686,False,
2021-10-26 14:22:46+00:00,kursadbucak,"#petkm biçiyorlar..
Hayırdır inşallah",1,173,156031,False,
2021-10-26 14:19:05+00:00,ForeksTurkey,"Şeker Yatırım, TAV için 26,30 TL hedef fiyatını ve ""tut"" tavsiyesini yineledi #TAVHL",2,28,411889,False,
2021-10-26 13:30:46+00:00,Piri_KAPTAN,"#TTRAK #SASA #OTKAR #KORDS #TIRE #TUPRS #KCHOL #EREGL #KRDMD #THYAO #DOAS aklıma ilk gelen borsamızın lord sınıfında olanlar.. Siz de bu sınıfa layık gördüklerinizi ekleyebilirsiniz. Benim de gözümden kaçanlar vardır mutlaka, eklerim buldukça. 😉",11,287,135212,False,
2021-10-26 12:16:15+00:00,borsacibaba,"#sasa #krdmd #kozal #petkm #thyao #tuprs #sise 
#asels #garan öncelikle bunların ve daha bir çok hissenin grafiğini attım ve diplerden dönüşleri grafik olarak yakaladık,şimdilik analizler tuttu.",2,153,143414,False,
2021-10-26 11:34:13+00:00,ForeksTurkey,"ALB Menkul, Arçelik için hedef fiyatını 44,34 TL olarak korudu #ARCLK",4,26,411889,False,
2021-10-26 08:47:58+00:00,borsacibaba,ne oldu #petkm i biranda almışlar %2 üzerinde,0,28,143414,False,
2021-10-26 08:36:22+00:00,ForeksTurkey,"HSBC, Arçelik için hedef fiyatını 45,50 TL'den 43,00 TL'ye indirdi, tavsiyesini ""Al"" olarak sürdürdü
#ARCLK",0,22,411889,False,
2021-10-26 08:16:00+00:00,calmanmuratali,"Bugün  #ıhaas talep toplamaya başladı. Herkesin kendi tercihi olmakla beraber 0.10₺ bile para bağlamak istemeyeceğim bir arzdır. 

Arzu eden katılabilir... 
**
#bist100 #bist30 #xu100",7,102,181056,False,
2021-10-26 08:15:44+00:00,borsacibaba,"doların düşmesi ise #tuprs da düştü, doların düşmesi bankalara yarar.",1,50,143414,False,
2021-10-26 07:35:17+00:00,borsacibaba,#sise de sağlam adımlarla ilerliyor,1,41,143414,False,
2021-10-26 07:30:54+00:00,kursadbucak,"#ekgyo 
1.83 maliyetli hisseleri 2'den kapandım.Portföyden çıkarıyorum. Bereket versin",2,374,156031,False,
2021-10-26 07:23:54+00:00,borsacibaba,#garan yeni pozitif tarafa geçti,0,30,143414,False,
2021-10-26 07:19:37+00:00,borsacibaba,#garan 9.12 açtı 100.000 lot alınsa idi şuan 9.26 ne yapar ?,1,45,143414,False,
2021-10-26 07:13:59+00:00,borsacibaba,Bankalar iyi gidiyor #garan ucuz duruyor,0,45,143414,False,
2021-10-26 06:53:22+00:00,omerhankrm,Bugün Kral'ın günü #EREGL 🔥,7,887,145126,False,
2021-10-26 06:53:02+00:00,borsacibaba,"Bugün 3Ç21 mali sonuçlarını açıklaması bekleniyor.
Net kar için piyasa beklentileri 
(Mio TL): 
#ASELS 1.035
#EREGL 4.647
#TKFEN 406
#TOASO 553
#TTRAK 209",0,32,143414,False,
2021-10-26 06:33:33+00:00,ForeksTurkey,"*Ak Yatırım, Logo için tavsiyesini ""endeksin üzerinde getiri""den ""nötr'e indirirken, 47,00 TL hedef fiyatını korudu #LOGO 
*Ak Yatırım, Petkim için hedef fiyatının 8,00 TL, tavsiyesinin ""endeksin üzerinde getiri"" olduğunu belirtti #PETKM",0,16,411889,False,
2021-10-25 14:06:44+00:00,borsacibaba,#kozal haftalıkta pozitife dönüyor.,0,67,143414,False,
2021-10-25 13:51:52+00:00,borsacibaba,#petkm ne oldu öyle,0,25,143414,False,
2021-10-25 13:27:44+00:00,borsacibaba,#thyao na alım geldi,0,37,143414,False,
2021-10-25 12:26:19+00:00,borsacibaba,"#PETKM’in faaliyet karlılığı için gösterge niteliği taşıyan etilen-nafta fiyat makası geçen hafta önceki haftaya göre ;
%4 artarak 506 dolar/ton oldu. 

ikinci çeyrek ortalaması olan 646 dolar/tonun altında seyretmişti.",0,18,143414,False,
2021-10-25 09:28:33+00:00,xtrendci,#GUBRF daha önce analiz edip aldığımız hisselerden biri çok güzel bir yükseliş yaptı 70 güçlü haftalık direncine yaklaşınca kapatacağım bilginize. Analiz yaptım mesaj atarak alalım mı diye çok soran oldu alın dedim ama tuttunuz mu işte ondan emin değilim.,1,74,112178,False,
2021-10-25 09:11:38+00:00,xtrendci,#sasa elimizde olan hisselerden biri oda hareketlenmeye başladı. haftalık da alçalan trend direnci olan 30 üstünde kapanışlarda yatırımcısının yüzünü güldürecek uzun vadede 100 lira hedefi olan bir hisse açıkçası ne kadar düşerse o kadar iyi diye düşünüyordum.,4,96,112178,False,
2021-10-25 08:11:04+00:00,borsacibaba,"#halkb ile ilgili olumsuz haber gelmesine rağmen artık düşmüyor.
Bu ne demek ?
Hisse artık diplerde ama yine de ceza gelip gelmeyeceğine ilişkin belirsizlikler var.",2,122,143414,False,
